run,subrun,beam_type,is_cosmic,t_start,t_end,t_start_unix,t_end_unix,hours,events,t_source
run_71,acmeshOff_dr700_ri1_0051,neutrons,False,2026-07-24 08:11:00,2026-07-24 08:26:00,1784873460.0,1784874360.0,0.25,16691,runctrl
run_71,acmeshOn_dr700_ri2_0052,neutrons,False,2026-07-24 08:26:00,2026-07-24 08:41:00,1784874360.0,1784875260.0,0.25,16718,runctrl
run_71,acmeshOff_dr700_ri2_0053,neutrons,False,2026-07-24 08:42:00,2026-07-24 08:57:00,1784875320.0,1784876220.0,0.25,16386,runctrl
run_71,acmeshOn_dr700_ri3_0054,neutrons,False,2026-07-24 08:57:00,2026-07-24 09:12:00,1784876220.0,1784877120.0,0.25,16620,runctrl
run_71,acmeshOff_dr700_ri3_0055,neutrons,False,2026-07-24 09:13:00,2026-07-24 09:28:00,1784877180.0,1784878080.0,0.25,16646,runctrl
run_71,acmeshOn_dr600_ri0_0056,neutrons,False,2026-07-24 09:29:00,2026-07-24 09:44:00,1784878140.0,1784879040.0,0.25,16670,runctrl
run_71,acmeshOff_dr600_ri0_0057,neutrons,False,2026-07-24 09:44:00,2026-07-24 09:59:00,1784879040.0,1784879940.0,0.25,16537,runctrl
run_71,acmeshOn_dr600_ri1_0058,neutrons,False,2026-07-24 10:00:00,2026-07-24 10:15:00,1784880000.0,1784880900.0,0.25,15808,runctrl
run_72,cosbounce_r560_c00_000,cosmics,True,2026-07-24 10:08:00,2026-07-24 10:23:00,1784880480.0,1784881380.0,0.25,23000,runctrl
run_72,cosbounce_r530_c00_001,cosmics,True,2026-07-24 10:24:00,2026-07-24 10:39:00,1784881440.0,1784882340.0,0.25,23072,runctrl
run_72,cosbounce_r545_c00_002,unknown,False,2026-07-24 10:39:00,2026-07-24 11:39:00,1784882340.0,1784885940.0,1.0,22781,runctrl
run_72,cosbounce_r560_c01_003,cosmics,True,2026-07-24 10:55:00,2026-07-24 11:10:00,1784883300.0,1784884200.0,0.25,22840,runctrl
run_72,cosbounce_r530_c01_004,cosmics,True,2026-07-24 11:10:00,2026-07-24 11:25:00,1784884200.0,1784885100.0,0.25,20195,runctrl
run_71,acmeshOff_dr600_ri1_0059,neutrons,False,2026-07-24 11:49:00,2026-07-24 12:04:00,1784886540.0,1784887440.0,0.25,12985,runctrl
run_71,acmeshOn_dr600_ri2_0060,neutrons,False,2026-07-24 12:05:00,2026-07-24 12:20:00,1784887500.0,1784888400.0,0.25,13114,runctrl
run_71,acmeshOff_dr600_ri2_0061,neutrons,False,2026-07-24 12:20:00,2026-07-24 12:35:00,1784888400.0,1784889300.0,0.25,12793,runctrl
run_71,acmeshOn_dr600_ri3_0062,neutrons,False,2026-07-24 12:36:00,2026-07-24 12:51:00,1784889360.0,1784890260.0,0.25,12617,runctrl
run_71,acmeshOff_dr600_ri3_0063,neutrons,False,2026-07-24 12:52:00,2026-07-24 13:07:00,1784890320.0,1784891220.0,0.25,12859,runctrl
run_71,acmeshOn_dr700_ri0_0064,neutrons,False,2026-07-24 13:08:00,2026-07-24 13:23:00,1784891280.0,1784892180.0,0.25,12795,runctrl
run_71,acmeshOff_dr700_ri0_0065,neutrons,False,2026-07-24 13:23:00,2026-07-24 13:38:00,1784892180.0,1784893080.0,0.25,13087,runctrl
run_71,acmeshOn_dr700_ri1_0066,neutrons,False,2026-07-24 13:39:00,2026-07-24 13:54:00,1784893140.0,1784894040.0,0.25,13714,runctrl
run_71,acmeshOff_dr700_ri1_0067,neutrons,False,2026-07-24 13:55:00,2026-07-24 14:10:00,1784894100.0,1784895000.0,0.25,14646,runctrl
run_71,acmeshOn_dr700_ri2_0068,neutrons,False,2026-07-24 14:10:00,2026-07-24 14:25:00,1784895000.0,1784895900.0,0.25,14572,runctrl
run_71,acmeshOff_dr700_ri2_0069,neutrons,False,2026-07-24 14:26:00,2026-07-24 14:41:00,1784895960.0,1784896860.0,0.25,14170,runctrl
run_71,acmeshOn_dr700_ri3_0070,neutrons,False,2026-07-24 14:42:00,2026-07-24 14:57:00,1784896920.0,1784897820.0,0.25,12296,runctrl
run_73,cosbounce_r553_c00_000,cosmics,True,2026-07-24 15:45:00,2026-07-24 16:00:00,1784900700.0,1784901600.0,0.25,23075,runctrl
run_73,cosbounce_r538_c00_001,cosmics,True,2026-07-24 16:00:00,2026-07-24 16:15:00,1784901600.0,1784902500.0,0.25,22638,runctrl
